,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
875,4674847,HM185402,02/16/2006 10:50:47 PM,068XX S HONORE ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,726,7,17,67,18,1165197,1859340,2006,04/15/2016 08:55:02 AM,41.76962534,-87.67001755,"(41.769625341, -87.670017545)"
876,4674848,HM273404,04-04-2006 23:00,022XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1432,14,32,22,06,1165153,1914764,2006,04/15/2016 08:55:02 AM,41.92171514,-87.66860634,"(41.921715143, -87.668606344)"
877,4674851,HM275938,04-06-2006 19:00,022XX N LOREL AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2515,25,37,19,06,1140349,1914471,2006,04/15/2016 08:55:02 AM,41.92140256,-87.75975093,"(41.921402557, -87.759750933)"
878,4674852,HM273823,04-05-2006 17:20,052XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,911,9,14,63,08B,1156933,1869728,2006,04/15/2016 08:55:02 AM,41.79830241,-87.70002945,"(41.79830241, -87.700029445)"
880,4674853,HM266955,04-02-2006 06:20,068XX S ASHLAND AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,725,7,17,67,04B,1166855,1859276,2006,04/15/2016 08:55:02 AM,41.76941447,-87.66394187,"(41.769414467, -87.66394187)"
881,4674854,HM267087,02-01-2006 00:01,064XX S WINCHESTER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,TRUE,726,7,15,67,11,1164464,1861897,2006,04/15/2016 08:55:02 AM,41.77665757,-87.6726324,"(41.776657573, -87.6726324)"
882,4674855,HM274171,04-05-2006 20:34,012XX S WABASH AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,132,1,2,33,08B,1176963,1894850,2006,04/15/2016 08:55:02 AM,41.86681074,-87.62581703,"(41.866810739, -87.625817031)"
883,4674856,HM276582,04-07-2006 04:40,014XX W FULLERTON AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,TRUE,FALSE,1931,19,32,7,08B,1166495,1916049,2006,04/15/2016 08:55:02 AM,41.92521261,-87.66363862,"(41.925212606, -87.663638623)"
884,4674857,HM271587,04-04-2006 14:00,055XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2532,25,37,25,14,1139132,1907450,2006,04/15/2016 08:55:02 AM,41.90215838,-87.76439368,"(41.902158376, -87.764393679)"
885,4674858,HM275632,04-06-2006 14:00,061XX S MC VICKER AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,812,8,23,64,08B,1137121,1863304,2006,04/15/2016 08:55:02 AM,41.78105138,-87.77283871,"(41.781051382, -87.772838705)"
886,4674859,HM274645,04-06-2006 06:28,029XX N WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1411,14,35,21,14,1155534,1919406,2006,04/15/2016 08:55:02 AM,41.93465231,-87.70382396,"(41.934652313, -87.703823962)"
887,4674860,HM126336,01/15/2006 08:00:00 AM,078XX S RIDGELAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,414,4,8,43,06,1189231,1853325,2006,04/15/2016 08:55:02 AM,41.75257725,-87.58211309,"(41.752577245, -87.582113088)"
888,4674862,HM276405,04-06-2006 17:30,053XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2532,25,37,25,05,1140693,1907482,2006,04/15/2016 08:55:02 AM,41.90221764,-87.75865903,"(41.902217636, -87.758659031)"
889,4674863,HM273020,12/28/2005 06:27:00 PM,100XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,FALSE,FALSE,1651,16,41,76,11,1100658,1934241,2005,04/15/2016 08:55:02 AM,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
890,4674864,HM273078,04-03-2006 17:00,028XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,923,9,11,60,14,1172760,1885897,2006,04/15/2016 08:55:02 AM,41.84233703,-87.64151142,"(41.842337032, -87.641511418)"
891,4674865,HM274917,04-06-2006 10:12,0000X E HARRISON ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,TRUE,FALSE,132,1,2,32,08B,1177081,1897625,2006,04/15/2016 08:55:02 AM,41.87442284,-87.62529982,"(41.874422837, -87.625299815)"
892,4674866,HM276400,04-07-2006 00:13,015XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,133,1,2,33,08B,1178341,1893005,2006,04/15/2016 08:55:02 AM,41.86171667,-87.62081451,"(41.861716671, -87.620814506)"
893,4674867,HM274665,04-06-2006 07:03,055XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,1524,15,37,25,08B,1139244,1903423,2006,04/15/2016 08:55:02 AM,41.89110576,-87.76408042,"(41.891105757, -87.764080424)"
894,4674870,HM276154,04-06-2006 06:00,075XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2511,25,36,17,06,1125064,1920405,2006,04/15/2016 08:55:02 AM,41.93795304,-87.81578139,"(41.937953035, -87.815781393)"
895,4674871,HM275466,04-06-2006 15:10,001XX S PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1122,11,28,26,14,1149754,1898936,2006,04/15/2016 08:55:02 AM,41.87859512,-87.72559864,"(41.878595118, -87.72559864)"
896,4674872,HM275700,04-06-2006 17:33,062XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,825,8,15,66,08B,1160774,1863242,2006,04/15/2016 08:55:02 AM,41.78042544,-87.68612273,"(41.78042544, -87.686122734)"
897,4674873,HM185439,02/16/2006 11:24:50 PM,021XX N CALIFORNIA AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1431,14,1,22,18,1157346,1914430,2006,04/15/2016 08:55:02 AM,41.9209611,-87.69730048,"(41.920961101, -87.697300475)"
898,4674874,HM272946,04-04-2006 17:00,075XX S SOUTH SHORE DR,0810,THEFT,OVER $500,STREET,FALSE,FALSE,421,4,7,43,06,1196126,1856148,2006,04/15/2016 08:55:02 AM,41.76015578,-87.55675291,"(41.76015578, -87.556752911)"
899,4674876,HM267094,04-02-2006 10:00,007XX W 72ND ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,FALSE,TRUE,732,7,6,68,04B,1172810,1857138,2006,04/15/2016 08:55:02 AM,41.76341828,-87.64217658,"(41.763418282, -87.642176575)"
900,4674879,HM276451,04-07-2006 01:05,040XX S BRIGHTON PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,912,9,12,58,14,1159136,1877852,2006,04/15/2016 08:55:02 AM,41.82055088,-87.69172815,"(41.820550878, -87.69172815)"
901,4674880,HM276701,04-06-2006 21:00,041XX W HARRISON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1132,11,24,26,06,1149040,1897043,2006,04/15/2016 08:55:02 AM,41.87341435,-87.72826932,"(41.873414354, -87.728269323)"
902,4674881,HM275759,04-06-2006 10:30,025XX N RUTHERFORD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,2512,25,36,18,06,1130991,1916139,2006,04/15/2016 08:55:02 AM,41.92614637,-87.79409665,"(41.926146366, -87.794096645)"
903,4674882,HM274527,04-06-2006 01:28,048XX W RICE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1531,15,37,25,14,1143885,1905217,2006,04/15/2016 08:55:02 AM,41.89594295,-87.74699106,"(41.895942945, -87.746991055)"
904,4674883,HM276753,04-06-2006 11:00,010XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2313,19,46,3,14,1168642,1930055,2006,04/15/2016 08:55:02 AM,41.96359938,-87.65534251,"(41.963599382, -87.655342514)"
905,4674885,HM276600,04-06-2006 12:30,015XX S BLUE ISLAND AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1222,12,2,28,06,1167919,1892403,2006,04/15/2016 08:55:02 AM,41.86029571,-87.65908897,"(41.860295708, -87.659088972)"
906,4674886,HM273662,04-05-2006 15:10,012XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,132,1,2,33,26,1176963,1894862,2006,04/15/2016 08:55:02 AM,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
907,4674888,HM273344,01/24/2006 12:01:00 AM,086XX S COLFAX AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,423,4,7,46,06,1194994,1848141,2006,04/15/2016 08:55:02 AM,41.73821191,-87.56116498,"(41.738211909, -87.561164976)"
908,4674889,HM275760,04-06-2006 17:30,058XX S ARTESIAN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,TRUE,FALSE,824,8,16,63,26,1161038,1865830,2006,04/15/2016 08:55:02 AM,41.78752181,-87.68508333,"(41.787521807, -87.685083328)"
909,4674890,HM275966,04-06-2006 19:00,080XX S FAIRFIELD AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,835,8,18,70,08B,1159440,1851278,2006,04/15/2016 08:55:02 AM,41.74762189,-87.6913408,"(41.747621893, -87.691340804)"
910,4674891,HM274484,04-06-2006 00:35,052XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,1522,15,29,25,06,1141521,1897510,2006,04/15/2016 08:55:02 AM,41.87483799,-87.75586412,"(41.87483799, -87.755864123)"
912,4674892,HM273309,04-05-2006 12:50,017XX N MONTICELLO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2535,25,26,22,03,1151773,1911411,2006,04/15/2016 08:55:02 AM,41.91278829,-87.71785664,"(41.912788293, -87.71785664)"
913,4674894,HM266960,04-02-2006 05:15,001XX W 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,731,7,6,69,08B,1176497,1855255,2006,04/15/2016 08:55:02 AM,41.75816902,-87.62871958,"(41.758169024, -87.628719577)"
914,4674896,HM276493,04-06-2006 23:00,003XX S JEFFERSON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,2,28,06,1172381,1898728,2006,04/15/2016 08:55:02 AM,41.87755464,-87.64252337,"(41.877554637, -87.642523373)"
915,4674899,HM271228,04-04-2006 13:06,077XX S INGLESIDE AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,624,6,8,69,08B,1183899,1853859,2006,04/15/2016 08:55:02 AM,41.75416869,-87.60163576,"(41.754168689, -87.601635756)"
916,4674900,HM274395,04-05-2006 22:40,0000X W WASHINGTON ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,TRUE,FALSE,122,1,42,32,26,1176170,1900823,2006,04/15/2016 08:55:02 AM,41.88321891,-87.62854814,"(41.883218909, -87.628548144)"
917,4674901,HM272769,04-05-2006 08:05,100XX W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,FALSE,FALSE,1651,16,41,76,26,1100658,1934241,2006,04/15/2016 08:55:02 AM,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
918,4674902,HM273766,02/14/2006 12:00:00 PM,082XX S CRANDON AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,414,4,8,46,06,1192949,1850784,2006,04/15/2016 08:55:02 AM,41.74551464,-87.56857118,"(41.745514637, -87.568571178)"
919,4674903,HM271921,04-04-2006 06:00,028XX N SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1411,14,35,21,07,1155889,1918691,2006,04/15/2016 08:55:02 AM,41.93268314,-87.70253866,"(41.932683141, -87.702538662)"
920,4674905,HM275960,04-06-2006 19:00,051XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2533,25,37,25,08B,1141895,1907507,2006,04/15/2016 08:55:02 AM,41.90226406,-87.75424323,"(41.902264058, -87.754243227)"
921,4674906,HM275473,04-05-2006 08:30,014XX N KEELER AVE,0880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,2534,25,37,23,06,1148125,1909142,2006,04/15/2016 08:55:02 AM,41.90663298,-87.73131711,"(41.906632983, -87.731317114)"
922,4674907,HM267114,04-02-2006 07:00,070XX S GREEN ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,733,7,17,68,03,1171848,1858270,2006,04/15/2016 08:55:02 AM,41.76654579,-87.64566932,"(41.766545786, -87.64566932)"
923,4674908,HM272564,04-04-2006 22:50,043XX S COTTAGE GROVE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,2123,2,4,39,04B,1182325,1876509,2006,04/15/2016 08:55:02 AM,41.81635893,-87.60670242,"(41.816358925, -87.606702419)"
924,4674910,HM274975,04-06-2006 10:30,043XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,1131,11,24,26,14,1147625,1897672,2006,04/15/2016 08:55:02 AM,41.87516766,-87.7334484,"(41.875167658, -87.733448402)"
925,4674911,HM276752,04-07-2006 00:30,006XX N LECLAIRE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1532,15,28,25,07,1142238,1903998,2006,04/15/2016 08:55:02 AM,41.89262859,-87.75307049,"(41.892628593, -87.753070494)"
926,4674912,HM276735,04-06-2006 19:45,002XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,112,1,2,32,14,1174663,1899413,2006,04/15/2016 08:55:02 AM,41.87938361,-87.63412406,"(41.879383612, -87.634124064)"
927,4674914,HM276529,04-07-2006 02:55,103XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN/LIQUOR STORE,FALSE,FALSE,2211,22,19,72,14,1162217,1835933,2006,04/15/2016 08:55:02 AM,41.70545543,-87.6815907,"(41.705455427, -87.681590704)"
928,4674915,HM276632,04-07-2006 07:30,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,TRUE,FALSE,132,1,2,32,11,1176452,1897617,2006,04/15/2016 08:55:02 AM,41.8744151,-87.62760944,"(41.8744151, -87.627609439)"
929,4674917,HM274159,04-05-2006 04:00,076XX S COLES AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,421,4,7,43,06,1196285,1855196,2006,04/15/2016 08:55:02 AM,41.75753948,-87.55620171,"(41.757539484, -87.556201706)"
930,4674918,HM275127,04-06-2006 11:44,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,111,1,42,28,26,1173039,1900311,2006,04/15/2016 08:55:02 AM,41.88188393,-87.64006044,"(41.881883933, -87.640060441)"
931,4674919,HM273248,04-05-2006 12:15,062XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,314,3,5,42,08B,1187940,1864073,2006,04/15/2016 08:55:02 AM,41.78210152,-87.586502,"(41.78210152, -87.586502002)"
932,4674921,HM275474,01-06-2006 00:50,041XX W DIVERSEY AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2524,25,31,22,06,1148418,1918297,2006,04/15/2016 08:55:02 AM,41.93174952,-87.7300042,"(41.931749522, -87.730004202)"
933,4674922,HM276614,04-06-2006 19:00,026XX W 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,831,8,18,66,14,1159841,1857465,2006,04/15/2016 08:55:02 AM,41.76459174,-87.6897018,"(41.76459174, -87.689701796)"
934,4674924,HM275148,04-06-2006 12:12,029XX E 92ND ST,0860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,423,4,7,46,06,1197295,1844523,2006,04/15/2016 08:55:02 AM,41.72822686,-87.55285504,"(41.728226861, -87.552855036)"
935,4674925,HM275526,03-02-2006 09:30,054XX W MADISON ST,1120,DECEPTIVE PRACTICE,FORGERY,APPLIANCE STORE,TRUE,FALSE,1522,15,28,25,10,1139904,1899485,2006,04/15/2016 08:55:02 AM,41.88028735,-87.76175286,"(41.880287347, -87.761752861)"
936,4674926,HM274739,04-06-2006 08:40,0000X W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,123,1,2,32,26,1176018,1898981,2006,04/15/2016 08:55:02 AM,41.87816778,-87.62916179,"(41.878167778, -87.629161789)"
937,4674927,HM185443,02/16/2006 11:15:00 PM,044XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1113,11,28,26,18,1146835,1899294,2006,04/15/2016 08:55:02 AM,41.87963373,-87.73630757,"(41.879633732, -87.736307568)"
938,4674928,HM275314,04-06-2006 13:55,048XX W NORTH AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,TRUE,FALSE,2533,25,37,25,06,1143844,1910199,2006,04/15/2016 08:55:02 AM,41.90961488,-87.74701658,"(41.909614875, -87.747016581)"
939,4674929,HM273876,04-01-2006 13:00,051XX S KOSTNER AVE,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,815,8,23,57,08B,1147903,1870051,2006,04/15/2016 08:55:02 AM,41.79936656,-87.73313632,"(41.79936656, -87.733136323)"
940,4674930,HM276213,04-06-2006 22:21,013XX W 94TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2222,22,21,73,04B,1169228,1842427,2006,04/15/2016 08:55:02 AM,41.72312748,-87.65572989,"(41.723127483, -87.655729887)"
941,4674933,HM272187,04-04-2006 20:45,0000X W 95TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,634,6,21,49,06,1177475,1841973,2006,04/15/2016 08:55:02 AM,41.72169954,-87.62553568,"(41.721699544, -87.625535678)"
942,4674934,HM272635,04-05-2006 02:10,031XX W ARTHINGTON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,TRUE,FALSE,1134,11,24,27,10,1155670,1895870,2006,04/15/2016 08:55:02 AM,41.87006469,-87.70395874,"(41.870064691, -87.703958736)"
943,4674935,HM274812,03/15/2006 10:00:00 AM,026XX W WINNEMAC AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2031,20,40,4,26,1157745,1933439,2006,04/15/2016 08:55:02 AM,41.97311487,-87.69531456,"(41.973114872, -87.695314557)"
944,4674938,HM264012,03/30/2006 03:45:00 PM,002XX W KINZIE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA PLATFORM,FALSE,FALSE,1831,18,42,8,11,1174459,1902973,2006,04/15/2016 08:55:02 AM,41.88915702,-87.6347667,"(41.889157022, -87.634766704)"
945,4674939,HM275131,04-06-2006 12:00,048XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2533,25,37,25,06,1143844,1910199,2006,04/15/2016 08:55:02 AM,41.90961488,-87.74701658,"(41.909614875, -87.747016581)"
946,4674940,HM267120,03-02-2006 18:00,020XX W 70TH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,735,7,17,67,05,1164061,1858235,2006,04/15/2016 08:55:02 AM,41.76661704,-87.67421267,"(41.766617035, -87.674212669)"
947,4674941,HM274435,04-05-2006 23:50,021XX S LAWNDALE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,VACANT LOT/LAND,TRUE,FALSE,1014,10,24,29,26,1152041,1889391,2006,04/15/2016 08:55:02 AM,41.85235781,-87.71745262,"(41.852357805, -87.71745262)"
948,4674942,HM274114,04-05-2006 19:40,0000X E MONROE ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,FALSE,123,1,42,32,26,1176591,1899936,2006,04/15/2016 08:55:02 AM,41.88077543,-87.62702903,"(41.880775433, -87.627029031)"
949,4674943,HM271711,04-04-2006 01:00,067XX S EAST END AVE,0460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,332,3,5,43,08B,1188696,1860596,2006,04/15/2016 08:55:02 AM,41.7725423,-87.58384145,"(41.772542303, -87.58384145)"
950,4674944,HM273815,04-05-2006 16:45,045XX S PAULINA ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,914,9,3,61,24,1165768,1874612,2006,04/15/2016 08:55:02 AM,41.81152149,-87.66749095,"(41.811521487, -87.667490952)"
951,4674945,HM275215,04-03-2006 12:00,071XX S RIDGEWAY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,833,8,13,65,06,1152600,1857050,2006,04/15/2016 08:55:02 AM,41.76359853,-87.71625319,"(41.76359853, -87.716253191)"
952,4674947,HM274022,04-05-2006 17:54,050XX W MAYPOLE AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1532,15,28,25,08B,1142658,1900991,2006,04/15/2016 08:55:02 AM,41.88436922,-87.75160285,"(41.884369219, -87.751602851)"
953,4674948,HM275988,04-06-2006 19:45,065XX N NORTHWEST HWY,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,TRUE,FALSE,1611,16,41,9,04A,1126382,1942727,2006,04/15/2016 08:55:02 AM,41.9991851,-87.81043667,"(41.9991851, -87.810436674)"
954,4674949,HM269037,03-03-2006 00:01,023XX W ROSEMONT AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,FALSE,FALSE,2413,24,50,2,26,1159721,1941774,2006,04/15/2016 08:55:02 AM,41.99594584,-87.68781737,"(41.995945843, -87.687817365)"
955,4674952,HM275687,04-06-2006 16:56,0000X N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,TRUE,FALSE,122,1,42,32,26,1176365,1900502,2006,04/15/2016 08:55:02 AM,41.88233367,-87.62784179,"(41.88233367, -87.627841791)"
956,4674953,HM185492,02/17/2006 12:30:54 AM,004XX W CHICAGO AVE,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1823,18,27,8,18,1173227,1905648,2006,04/15/2016 08:55:02 AM,41.89652481,-87.63921159,"(41.89652481, -87.639211587)"
957,4674954,HM274814,04-06-2006 05:00,112XX S EDBROOKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,531,5,9,49,14,1179202,1830445,2006,04/15/2016 08:55:02 AM,41.69002601,-87.61956,"(41.690026007, -87.619560004)"
958,4674955,HM267165,03/31/2006 03:30:00 PM,067XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,724,7,17,68,14,1170143,1860145,2006,04/15/2016 08:55:02 AM,41.77172826,-87.65186433,"(41.771728256, -87.65186433)"
959,4674956,HM276757,04-03-2006 22:30,086XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,614,6,21,71,14,1167509,1847478,2006,04/15/2016 08:55:02 AM,41.73702514,-87.66188211,"(41.737025137, -87.66188211)"
960,4674958,HM276774,04-02-2006 22:00,059XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,2011,20,40,2,14,1155084,1939186,2006,04/15/2016 08:55:02 AM,41.9889389,-87.70494464,"(41.988938903, -87.704944635)"
961,4674959,HM271511,04-04-2006 14:33,031XX S GREEN ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,TRUE,FALSE,924,9,11,60,24,1171069,1884191,2006,04/15/2016 08:55:02 AM,41.83769283,-87.64776684,"(41.837692828, -87.647766841)"
962,4674960,HM273152,04-05-2006 11:25,053XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2012,20,40,77,26,1165065,1935365,2006,04/15/2016 08:55:02 AM,41.97824713,-87.66834238,"(41.978247133, -87.668342378)"
963,4674961,HM275295,04-06-2006 12:45,050XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,821,8,14,63,06,1155897,1870988,2006,04/15/2016 08:55:02 AM,41.80178091,-87.70379485,"(41.801780906, -87.703794846)"
964,4674962,HM275837,04-06-2006 17:42,063XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,312,3,20,42,08B,1180667,1863155,2006,04/15/2016 08:55:02 AM,41.77975269,-87.61319464,"(41.779752688, -87.613194644)"
965,4674963,HM266817,04-02-2006 03:40,0000X W HUBBARD ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1831,18,42,8,08B,1176050,1903312,2006,04/15/2016 08:55:02 AM,41.89005157,-87.62891376,"(41.890051565, -87.62891376)"
966,4674964,HM276250,04-06-2006 17:00,039XX W 82ND PL,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,FALSE,834,8,18,70,14,1151568,1849580,2006,04/15/2016 08:55:02 AM,41.74311984,-87.72023085,"(41.743119841, -87.720230845)"
967,4674965,HM259754,03/29/2006 02:00:00 PM,049XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,931,9,16,61,14,1165181,1871978,2006,04/15/2016 08:55:02 AM,41.80430595,-87.66971864,"(41.804305945, -87.669718639)"
968,4674966,HM275784,04-06-2006 17:50,007XX W 51ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,935,9,3,61,14,1172280,1871053,2006,04/15/2016 08:55:02 AM,41.80161429,-87.64371009,"(41.801614291, -87.643710089)"
969,4674967,HM267182,03-07-2006 23:00,070XX S STEWART AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,732,7,6,68,06,1174840,1858350,2006,04/15/2016 08:55:02 AM,41.76669915,-87.63470017,"(41.766699151, -87.634700167)"
970,4674969,HM273016,04-05-2006 09:29,076XX S PARNELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,621,6,17,69,08A,1173860,1854167,2006,04/15/2016 08:55:02 AM,41.75524228,-87.63841609,"(41.755242281, -87.638416092)"
